iso3,year,GDP
IBD,1975,1282489483612.03
IBD,1974,1187636244186.88
IBD,1973,938531974147.836
IBD,1972,723840759638.609
IBD,1971,642086005523.1
IBD,1970,588978514249.282
IBD,1969,540952851961.208
IBD,1968,484552506626.248
IBD,1967,457288930071.809
IBD,1966,444684785569.126
IBD,1965,430370427231.15
IBD,1964,392620041417.879
IBD,1963,346415250192.464
IBD,1962,313956213596.002
IBD,1961,310052850535.408
IBD,1960,306304722939.437
IBT,2025,46251403468584.1
IBT,2024,43660232631553.3
IBT,2023,42011330091982.8
IBT,2022,40927482641799.6
IBT,2021,38735463663158.6
IBT,2020,32817339931222.2
IBT,2019,34074782748271.7
IBT,2018,33140778408492.4
IBT,2017,31121226985041.1
IBT,2016,28299821225498.5
IBT,2015,28118750119954.2
IBT,2014,29793136753560.6
IBT,2013,28868139569390.0
IBT,2012,27373456462077.4
IBT,2011,25767419601408.7
IBT,2010,21843599755374.1
IBT,2009,18030309686510.0
IBT,2008,18566849399860.0
IBT,2007,15478350774972.5
IBT,2006,12515788445511.7
IBT,2005,10543941001743.8
IBT,2004,8846953925341.98
IBT,2003,7438051094244.74
IBT,2002,6618955701161.44
IBT,2001,6484663039122.95
IBT,2000,6405161916663.93
IBT,1999,5860980124816.42
IBT,1998,6153797551256.08
IBT,1997,6355351844568.47
IBT,1996,5998032496242.65
IBT,1995,5468656850572.46
IBT,1994,4732712405129.87
IBT,1993,4312831087602.11
IBT,1992,4055233877768.44
IBT,1991,3940510265551.67
IBT,1990,4017916711579.41
IBT,1989,3575934231280.55
IBT,1988,3444369182795.25
IBT,1987,3226916564939.05
IBT,1986,3129949353029.27
IBT,1985,3066272038051.2
IBT,1984,2954270911962.44
IBT,1983,2891970085371.55
IBT,1982,2988181611536.12
IBT,1981,3048812529733.88
IBT,1980,2724387559403.33
IBT,1979,2293335388487.92
IBT,1978,1968064883199.45
IBT,1977,1774860004685.71
IBT,1976,1574511998681.33
IBT,1975,1458113701572.21
IBT,1974,1334762482695.53
IBT,1973,1049935396288.49
IBT,1972,821565082710.107
IBT,1971,734205427705.055
IBT,1970,680979776832.02
IBT,1969,623551643235.089
IBT,1968,558093115256.061
IBT,1967,526682918890.873
IBT,1966,513227988232.829
IBT,1965,493543017386.648
IBT,1964,448895528917.136
IBT,1963,404157666724.099
IBT,1962,366181207724.376
IBT,1961,358300186957.071
IBT,1960,351754430252.401
IDB,2025,1270032242274.1
IDB,2024,1123047633991.39
IDB,2023,1277421993702.09
IDB,2022,1461048245644.69
IDB,2021,1373195862361.12
IDB,2020,1262159381015.61
IDB,2019,1357319294877.02
IDB,2018,1127900531096.51
IDB,2017,1067274924059.64
IDB,2016,1047494187995.75
IDB,2015,1116256560392.48
IDB,2014,1175043316339.54
IDB,2013,1081001766014.43
IDB,2012,990701519034.679
IDB,2011,895839926018.559
IDB,2010,786359231668.375
IDB,2009,669157586077.064
IDB,2008,714771797937.577
IDB,2007,609839841031.772
IDB,2006,526645636933.891
IDB,2005,428328538127.197
IDB,2004,365116376618.522
IDB,2003,302939673628.933
IDB,2002,267621509358.231
IDB,2001,243968067390.483
IDB,2000,244290144705.894
IDB,1999,203538006166.57
IDB,1998,360890034244.656
IDB,1997,344040187982.76
IDB,1996,328495025650.406
IDB,1995,267309715975.135
IDB,1994,190983317299.202
IDB,1993,175244559141.651
IDB,1992,165355540081.895
IDB,1991,170036291239.493
IDB,1990,159019516930.143
IDB,1989,143853282362.366
IDB,1988,148184197593.881
IDB,1987,142226241236.742
IDB,1986,138015634707.148
IDB,1985,149360272178.405
IDB,1984,148714761041.179
IDB,1983,171851407628.724
IDB,1982,224352153458.531
IDB,1981,245479636362.868
IDB,1980,134446628565.262
IDB,1979,106209035625.903
IDB,1978,87129172584.7326
IDB,1977,79020486261.1325
IDB,1976,73441255542.52
IDB,1975,61046682874.9974
IDB,1974,52754115653.5642
IDB,1973,37107988872.5557
IDB,1972,34167082608.5478
IDB,1971,30392833455.942
IDB,1970,32356563895.3398
IDB,1969,23960732153.678
IDB,1968,21047483665.4866
IDB,1967,19795254777.9829
IDB,1966,19605545864.4967
IDB,1965,17977186457.6129
IDB,1964,16626632979.2211
IDB,1963,15145197244.7816
IDB,1962,14222416055.5102
IDB,1961,13314688264.5775
IDB,1960,12401501561.7854
IDX,2025,1925012147619.92
IDX,2024,1770741590788.96
IDX,2023,1650407150195.89
IDX,2022,1618939507522.38
IDX,2021,1493362831859.7
IDX,2020,1361129015782.66
IDX,2019,1346550963047.7
IDX,2018,1285653533501.84
IDX,2017,1204472011590.63
IDX,2016,1117435048096.23
IDX,2015,1061275571634.61
IDX,2014,1065225653679.88
IDX,2013,999818318320.414
IDX,2012,920787890779.856
IDX,2011,915701300378.209
IDX,2010,817442809408.684
IDX,2009,714481284347.599
IDX,2008,704680261545.393
IDX,2007,580806156918.826
IDX,2006,488304362308.806
IDX,2005,421468030604.478
IDX,2004,365272291015.942
IDX,2003,322074306128.265
IDX,2002,286540275917.585
IDX,2001,269747437393.254
IDX,2000,275650920074.91
IDX,1999,249690571092.399
IDX,1998,242828324963.786
IDX,1997,235609683373.032
IDX,1996,225170917306.56
IDX,1995,213394230364.239
IDX,1994,205697718339.071
IDX,1993,208457572284.422
IDX,1992,199759409827.933
IDX,1991,240288582087.844
IDX,1990,220767518955.363
IDX,1989,192297036644.957
IDX,1988,185622300396.396
IDX,1987,174077226956.28
IDX,1986,167908559269.947
IDX,1985,188351987512.805
IDX,1984,178156917877.5
IDX,1983,174267592105.831
IDX,1982,173621886542.077
IDX,1981,171049888832.42
IDX,1980,163665268577.928
IDX,1979,144551811286.739
IDX,1978,132432436480.386
IDX,1977,114936661857.407
IDX,1976,104545708678.828
IDX,1975,110398454351.707
IDX,1974,92801585576.0185
IDX,1973,74220481292.8532
IDX,1972,61398988614.3266
IDX,1971,59168906660.117
IDX,1970,55840044830.6389
IDX,1969,56551004966.1925
IDX,1968,50739597097.9735
IDX,1967,47959795959.1387
IDX,1966,47200993233.4833
IDX,1965,43923557987.7173
IDX,1964,38512402567.6604
IDX,1963,41014470844.4321
IDX,1962,36455263573.2185
IDX,1961,33772065916.3813
IDX,1960,32211130981.1438
IDA,2025,3195044389894.02
IDA,2024,2893789224780.35
IDA,2023,2927829143897.98
IDA,2022,3079987753167.07
IDA,2021,2866558694220.81
IDA,2020,2623288396798.27
IDA,2019,2703870257924.72
IDA,2018,2413554064598.36
IDA,2017,2271746935650.27
IDA,2016,2164929236091.98
IDA,2015,2177532132027.09
IDA,2014,2240268970019.42
IDA,2013,2080820084334.84
IDA,2012,1911489409814.53
IDA,2011,1811541226396.77
IDA,2010,1603802041077.06
IDA,2009,1383638870424.66
IDA,2008,1419452059482.97
IDA,2007,1190938893682.2
IDA,2006,1015393219998.18
IDA,2005,849808229882.356
IDA,2004,730312504980.644
IDA,2003,624678232124.012
IDA,2002,553836284400.809
IDA,2001,513296405076.011
IDA,2000,519441856818.288
IDA,1999,452400909421.395
IDA,1998,606361225726.967
IDA,1997,582084646127.729
IDA,1996,555986446838.934
IDA,1995,481971986420.762
IDA,1994,396492340121.484
IDA,1993,383123667526.839
IDA,1992,364506102250.433
IDA,1991,408942216794.755
IDA,1990,378607545881.088
IDA,1989,335577420976.103
IDA,1988,334046886703.883
IDA,1987,316806182845.327
IDA,1986,306452302637.379
IDA,1985,338020255834.818
IDA,1984,327550557712.912
IDA,1983,348325357088.798
IDA,1982,403278511207.823
IDA,1981,423184762394.701
IDA,1980,298608621613.063
IDA,1979,250380761744.26
IDA,1978,218542936613.953
IDA,1977,193297216955.027
IDA,1976,177488300866.76
IDA,1975,169846706826.696
IDA,1974,144313490012.37
IDA,1973,109976361930.723
IDA,1972,94692292369.1336
IDA,1971,88540987535.2175
IDA,1970,87494989288.8421
IDA,1969,78702977100.9138
IDA,1968,70108190934.7913
IDA,1967,66155828664.5236
IDA,1966,65248717901.6151
IDA,1965,60416031372.6341
IDA,1964,53950689375.4673
IDA,1963,54557787298.003
IDA,1962,49353751370.1949
IDA,1961,45878530509.2347
IDA,1960,43419734938.4544
LTE,2025,31873985161936.8
LTE,2024,29983452735875.0
LTE,2023,28909440099233.0
LTE,2022,28553586772075.8
LTE,2021,27284909409699.1
LTE,2020,22869846935930.6
LTE,2019,23366922633045.5
LTE,2018,22907807978183.2
LTE,2017,20889290528064.1
LTE,2016,18841938118214.3
LTE,2015,18797219516598.6
LTE,2014,19998109363135.1
LTE,2013,19233517996185.8
LTE,2012,17836299691343.4
LTE,2011,16665376053801.4
LTE,2010,13681203944217.6
LTE,2009,11368249341334.8
LTE,2008,11746008266260.5
LTE,2007,9435731160311.88
LTE,2006,7482372535432.29
LTE,2005,6197282356458.66
LTE,2004,5137669562692.03
LTE,2003,4273780094502.46
LTE,2002,3750348820903.15
LTE,2001,3536187082458.8
LTE,2000,3418913200754.6
LTE,1999,3112522628017.8
LTE,1998,3367800746254.92
LTE,1997,3493738971286.24
LTE,1996,3335133915921.74
LTE,1995,3023905067447.71
LTE,1994,2440367682872.9
LTE,1993,2102175787620.46
LTE,1992,2019093016960.17
LTE,1991,1979786087178.22
LTE,1990,1969512751971.04
LTE,1989,1909761780618.13
LTE,1988,1791259970340.58
LTE,1987,1641649701709.01
LTE,1986,1554685600496.76
LTE,1985,1462860849916.1
LTE,1984,1353552937487.65
LTE,1983,1296602824765.3
LTE,1982,1400566692080.56
LTE,1981,1388436785996.87
LTE,1980,1324653906602.48
LTE,1979,1155091583497.44
LTE,1978,970199594302.103
LTE,1977,932142562981.783
LTE,1976,803381423551.995
LTE,1975,745000834232.711
LTE,1974,674819278348.728
LTE,1973,561672452845.827
LTE,1972,432365705131.463
LTE,1971,375663885260.31
LTE,1970,337704358864.221
LTE,1969,296986727176.422
LTE,1968,266423905717.068
LTE,1967,261880031221.684
LTE,1966,260611283477.102
LTE,1965,234000915408.238
LTE,1964,208790894358.561
LTE,1963,190382415793.469
LTE,1962,174507835771.836
LTE,1961,171286579087.88
LTE,1960,184294886448.607
LCN,2025,7395989651242.09
LCN,2024,7088767706234.51
LCN,2023,6909980461601.21
LCN,2022,6147092422711.93
LCN,2021,5383564425117.23
LCN,2020,4627829769474.15
LCN,2019,5473792638347.11
LCN,2018,5581213957025.26
LCN,2017,5715231248363.46
LCN,2016,5148783766945.08
LCN,2015,5289417937086.3
LCN,2014,6218059801942.29
LCN,2013,6252125316234.8
LCN,2012,6201531036318.3
LCN,2011,6139314989246.27
LCN,2010,5397655976518.39
LCN,2009,4357538710237.47
LCN,2008,4644092806762.82
LCN,2007,3998763226331.27
LCN,2006,3397326624081.07
LCN,2005,2903225604297.7
LCN,2004,2405470324871.32
LCN,2003,2091901149499.75
LCN,2002,2052785896654.39
LCN,2001,2282616598586.76
LCN,2000,2326960808219.85
LCN,1999,2107674024426.62
LCN,1998,2331974611876.79
LCN,1997,2303665490980.34
LCN,1996,2100954032184.01
LCN,1995,1942345373687.39
LCN,1994,1795771702366.86
LCN,1993,1537127525768.22
LCN,1992,1299092404987.06
LCN,1991,1189339213608.07
LCN,1990,1101649853839.62
LCN,1989,994556600083.401
LCN,1988,900611854996.12
LCN,1987,821070820662.61
LCN,1986,765106452473.426
LCN,1985,755578015279.848
LCN,1984,764196787843.871
LCN,1983,726364220247.191
LCN,1982,823242876056.178
LCN,1981,894809022830.952
LCN,1980,783357458196.991
LCN,1979,644166216801.267
LCN,1978,574059344826.802
LCN,1977,479581063088.523
LCN,1976,436627882813.991
LCN,1975,398144708367.398
LCN,1974,379786193235.34
LCN,1973,293150377144.284
LCN,1972,220380602413.711
LCN,1971,195901355212.336
LCN,1970,175637926335.323
LCN,1969,160995418448.827
LCN,1968,144144176667.553
LCN,1967,134312212434.109
LCN,1966,131678790040.55
LCN,1965,119597691330.107
LCN,1964,111297635227.876
LCN,1963,100158103933.604
LCN,1962,92148671260.3581
LCN,1961,87692579535.3547
LCN,1960,79218932292.5947
LAC,2025,6523496128943.99
LAC,2024,6266421572816.08
LAC,2023,6114807611697.98
LAC,2022,5425723261080.83
LAC,2021,4694652116377.4
LAC,2020,4034164122634.89
LAC,2019,4821625109314.74
LAC,2018,4918723143160.92
LAC,2017,5076766505994.78
LAC,2016,4551782151517.8
LAC,2015,4703989762871.3
LAC,2014,5620010717338.88
LAC,2013,5644127674357.65
LAC,2012,5622404703958.77
LAC,2011,5594126981026.73
LAC,2010,4911947255842.05
LAC,2009,3942282553724.13
LAC,2008,4216556735122.36
LAC,2007,3605106967513.88
LAC,2006,3041888570283.16
LAC,2005,2596008248707.13
LAC,2004,2137560387892.79
LAC,2003,1860329009941.51
LAC,2002,1833442255112.44
LAC,2001,2058411677043.06
LAC,2000,2103632373622.86
LAC,1999,1893935164371.06
LAC,1998,2116252056667.96
LAC,1997,2094953882737.27
LAC,1996,1911521633510.2
LAC,1995,1762996031341.83
LAC,1994,1640307476521.95
LAC,1993,1397935427602.19
LAC,1992,1170076247284.33
LAC,1991,1075681682296.71
LAC,1990,999200488031.118
LAC,1989,901175365388.432
LAC,1988,814617749319.266
LAC,1987,741529509857.43
LAC,1986,693267714609.229
LAC,1985,686505571879.397
LAC,1984,694689378394.512
LAC,1983,659196170712.092
LAC,1982,753521317196.305
LAC,1981,810015965603.352
LAC,1980,706461175021.073
LAC,1979,583946194018.747
LAC,1978,526411703479.553
LAC,1977,438181004614.34
LAC,1976,402176138137.782
LAC,1975,368198920232.442
LAC,1974,342177745996.058
LAC,1973,257429063684.916
LAC,1972,193566993340.32
LAC,1971,170882866526.954
LAC,1970,154157160809.635
LAC,1969,141454571920.634
LAC,1968,127136839016.157
LAC,1967,118068701139.351
LAC,1966,115771461711.092
LAC,1965,105223582216.401
LAC,1964,97500037514.4809
LAC,1963,87614517139.0012
LAC,1962,79795583735.7511
LAC,1961,76721071548.2325
LAC,1960,69659330494.4582
TLA,2025,7050566084338.85
TLA,2024,6755669283863.94
TLA,2023,6590712953369.3
TLA,2022,5853946060777.18
TLA,2021,5119629917733.74
TLA,2020,4388400203662.59
TLA,2019,5230913289241.76
TLA,2018,5347169359023.49
TLA,2017,5482938029714.53
TLA,2016,4922127744500.54
TLA,2015,5068412682233.61
TLA,2014,6005472855928.78
TLA,2013,6044199922527.12
TLA,2012,5998234101785.24
TLA,2011,5942123318729.2
TLA,2010,5212372072821.22
TLA,2009,4176789652249.38
TLA,2008,4465814394726.48
TLA,2007,3826960106951.6
TLA,2006,3234927436484.26
TLA,2005,2752003834143.61
TLA,2004,2264876337798.89
TLA,2003,1960517237957.0
TLA,2002,1927322088503.17
TLA,2001,2161359793667.25
TLA,2000,2214459331301.87
TLA,1999,2002746450823.54
TLA,1998,2233346783882.49
TLA,1997,2212066943070.45
TLA,1996,2016321456860.39
TLA,1995,1855934080188.14
TLA,1994,1715191251553.97
TLA,1993,1466869007644.58
TLA,1992,1232566922623.74
TLA,1991,1123495935430.92
TLA,1990,1033600786045.64
TLA,1989,931218807729.826
TLA,1988,839372117493.825
TLA,1987,765000529871.095
TLA,1986,712610987834.594
TLA,1985,706307698037.013
TLA,1984,715171116848.308
TLA,1983,681554554313.973
TLA,1982,779872014723.552
TLA,1981,852847482696.127
TLA,1980,743795740311.93
TLA,1979,607502561689.17
TLA,1978,541374940142.382
TLA,1977,452376511736.924
TLA,1976,411065254886.087
TLA,1975,374350708856.512
TLA,1974,358182606143.697
TLA,1973,274036287245.746
TLA,1972,204232100660.441
TLA,1971,181794578090.035
TLA,1970,163499670766.647
TLA,1969,149979264961.847
TLA,1968,134361744441.374
TLA,1967,125362127677.747
TLA,1966,123240741042.798
TLA,1965,111946641395.147
TLA,1964,104302526502.261
TLA,1963,93844819440.9468
TLA,1962,86399815744.6585
TLA,1961,82362832266.3746
TLA,1960,74399051115.6208
LDC,2025,1653686211542.1
LDC,2024,1542009429614.64
LDC,2023,1459140154701.04
LDC,2022,1471699265269.38
LDC,2021,1302642870995.53
LDC,2020,1179620504897.32
LDC,2019,1169533458405.7
LDC,2018,1117321176649.3
LDC,2017,1045823616290.85
LDC,2016,953366743642.222
LDC,2015,945963113669.267
LDC,2014,993293176451.796
LDC,2013,924587754781.973
LDC,2012,849501067175.473
LDC,2011,810040727729.598
LDC,2010,711177667873.134
LDC,2009,628091006955.253
LDC,2008,635498688012.848
LDC,2007,517201448591.583
LDC,2006,430668720015.575
LDC,2005,370634107574.804
LDC,2004,311792443178.112
LDC,2003,270939943315.867
LDC,2002,238997145476.315
LDC,2001,216586451093.645
LDC,2000,224564439988.97
LDC,1999,197805574800.587
LDC,1998,192210596421.967
LDC,1997,189340363935.107
LDC,1996,181565021318.739
LDC,1995,172091208742.033
LDC,1994,167739564145.742
LDC,1993,171011303885.524
LDC,1992,165223219907.404
LDC,1991,208818016297.993
LDC,1990,192676976334.589
LDC,1989,167639250652.653
LDC,1988,156208936078.368
LDC,1987,142313742945.101
LDC,1986,133832870921.373
LDC,1985,153685292546.979
LDC,1984,140661957450.913
LDC,1983,138441594013.223
LDC,1982,140165160485.927
LDC,1981,138755810897.292
LDC,1980,135711625859.634
LDC,1979,122428644458.032
LDC,1978,111734126466.782
LDC,1977,94942056027.9396
LDC,1976,86258084960.5092
LDC,1975,93635267386.9572
LDC,1974,77769977149.2718
LDC,1973,62437379215.3669
LDC,1972,51305933517.5062
LDC,1971,49607821959.9659
LDC,1970,47218209025.4804
LDC,1969,48788568412.8308
LDC,1968,44098351904.4288
LDC,1967,41311672322.122
LDC,1966,40642298164.1359
LDC,1965,37295234447.7762
LDC,1964,33150257303.1107
LDC,1963,36519393066.2942
LDC,1962,31795046375.8476
LDC,1961,29364694790.3122
LDC,1960,28083873561.9525
LMY,2025,41478597585191.8
LMY,2024,39490940514619.9
LMY,2023,38155314219988.0
LMY,2022,37082867531465.4
LMY,2021,35394243111591.4
LMY,2020,30018039872473.6
LMY,2019,31024374981412.2
LMY,2018,30124203119691.2
LMY,2017,28319199325293.0
LMY,2016,25917599955464.9
LMY,2015,25659752659960.1
LMY,2014,26519136607008.2
LMY,2013,25380075062402.9
LMY,2012,24026419350635.8
LMY,2011,22556775919423.3
LMY,2010,19281238913053.9
LMY,2009,15860983059370.4
LMY,2008,15800077993602.7
LMY,2007,13261896828487.0
LMY,2006,10792069669288.7
LMY,2005,9153616469906.55
LMY,2004,7738117921917.97
LMY,2003,6582329229105.78
LMY,2002,5897424611643.27
LMY,2001,5812896698083.06
LMY,2000,5796667553560.29
LMY,1999,5319459832732.67
LMY,1998,5514938515915.04
LMY,1997,5609087530584.24
LMY,1996,5273504290076.19
LMY,1995,4763797923692.99
LMY,1994,4101804124809.34
LMY,1993,3668066247500.34
LMY,1992,3396912933459.96
LMY,1991,3236623796985.26
LMY,1990,3318762167936.1
LMY,1989,2895004151541.65
LMY,1988,2720912074684.17
LMY,1987,2541527062168.52
LMY,1986,2476732622742.32
LMY,1985,2427929398268.36
LMY,1984,2337208338309.35
LMY,1983,2285518085288.55
LMY,1982,2355578947615.56
LMY,1981,2386286975932.31
LMY,1980,2131073559224.57
LMY,1979,1802470051829.4
LMY,1978,1552563815826.87
LMY,1977,1399395532730.22
LMY,1976,1245470476929.79
LMY,1975,1155657258424.0
LMY,1974,1046587235415.77
LMY,1973,818869246635.72
LMY,1972,643291231934.85
LMY,1971,573388737739.662
LMY,1970,532671427135.482
LMY,1969,487771957384.303
LMY,1968,436993884411.543
LMY,1967,411947863637.343
LMY,1966,400984771947.318
LMY,1965,386378424083.339
LMY,1964,350573998976.761
LMY,1963,315523066619.024
LMY,1962,284777640396.736
LMY,1961,279630505583.799
LMY,1960,275665121888.335
MEA,2025,5135569539885.64
MEA,2024,5103019931842.71
MEA,2023,4902253052059.01
MEA,2022,5035779695254.83
MEA,2021,4315472921456.39
MEA,2020,3592277157538.87
MEA,2019,4022588786208.41
MEA,2018,4053744446046.43
MEA,2017,3798189271504.22
MEA,2016,3627179370571.64
MEA,2015,3561595503548.09
MEA,2014,3958172789906.38
MEA,2013,3918727955940.41
MEA,2012,3953860671042.37
MEA,2011,3665474220711.56
MEA,2010,3045879622174.25
MEA,2009,2608280183520.45
MEA,2008,2892703776066.0
MEA,2007,2340610689867.66
MEA,2006,1984464158642.67
MEA,2005,1696746049955.37
MEA,2004,1425039121626.98
MEA,2003,1208787816829.47
MEA,2002,1084280957543.71
MEA,2001,1090274286299.12
MEA,2000,1098655593166.16
MEA,1999,954642370741.488
MEA,1998,881949381134.232
MEA,1997,900703249116.7
MEA,1996,862935523841.37
MEA,1995,779320006736.883
MEA,1994,703413205095.729
MEA,1993,666662575625.484
MEA,1992,711007498209.201
MEA,1991,673694780582.99
MEA,1990,836867640836.182
MEA,1989,651128046467.057
MEA,1988,631572528869.458
MEA,1987,631758723120.986
MEA,1986,676537575908.849
MEA,1985,668176913263.875
MEA,1984,656567090573.901
MEA,1983,649493309797.781
MEA,1982,641803462745.011
MEA,1981,640114230370.351
MEA,1980,621236189345.531
MEA,1979,483126925590.515
MEA,1978,371532462767.179
MEA,1977,349590827933.242
MEA,1976,301300355965.755
MEA,1975,242539983090.512
MEA,1974,220675381942.554
MEA,1973,121479333503.911
MEA,1972,93291225242.6846
MEA,1971,79180667168.722
MEA,1970,69465924170.1677
MEA,1969,61445240897.548
MEA,1968,55351685253.6118
MEA,1967,48699744028.4309
MEA,1966,44824829966.4035
MEA,1965,41649895980.8621
MEA,1964,37874017592.1215
MEA,1963,33978839255.8192
MEA,1962,30830709046.0552
MEA,1961,30984689554.759
MEA,1960,29022489624.3066
MNA,2025,2132889870483.32
MNA,2024,2197681462518.61
MNA,2023,2094194824252.19
MNA,2022,2165681910516.43
MNA,2021,1944658742702.15
MNA,2020,1672646665964.66
MNA,2019,1838491544905.83
MNA,2018,1881940334175.63
MNA,2017,1882187717766.39
MNA,2016,1852920687942.14
MNA,2015,1784466385695.77
MNA,2014,1923472432973.06
MNA,2013,1933842437518.53
MNA,2012,2056110731997.59
MNA,2011,1909176954972.57
MNA,2010,1629127925063.32
MNA,2009,1421593053226.48
MNA,2008,1469142385234.62
MNA,2007,1209996489935.98
MNA,2006,996469269796.192
MNA,2005,857124962326.471
MNA,2004,739740924019.894
MNA,2003,624719536900.607
MNA,2002,565029334317.57
MNA,2001,580255087940.943
MNA,2000,577555393310.858
MNA,1999,515243741362.746
MNA,1998,475820335214.519
MNA,1997,465770068925.84
MNA,1996,446894233271.764
MNA,1995,403354671398.263
MNA,1994,361933969778.076
MNA,1993,344284389323.809
MNA,1992,390454379064.224
MNA,1991,380581307810.631
MNA,1990,561877077035.318
MNA,1989,415824495443.931
MNA,1988,414053622198.115
MNA,1987,426964720268.24
MNA,1986,487666576966.677
MNA,1985,453639097860.538
